"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","ProcessName","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"AXVisualSupport","1","0","420928274432","24051712","0","0","/System/Library/PrivateFrameworks/UniversalAccess.framework/Versions/A/Resources/AXVisualSupportAgent.app/Contents/MacOS/AXVisualSupportAgent","",,,"0.0017316",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4900","0",,"False","5/16/2024 12:39:13 PM",,"95746",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420928274432","21479424","False",,,,"24051712","24051712",,"System.Diagnostics.ProcessModule (AXVisualSupportAgent)","0","","True","AXVisualSupport","00:00:00.0007235","00:00:00.0017316","00:00:00.0010080",,
"BiomeAgent","1","0","420250386432","20594688","0","0","/System/Library/PrivateFrameworks/BiomeStreams.framework/Support/BiomeAgent","",,,"0.4476992",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4864","0",,"False","5/14/2024 2:03:37 PM",,"70919",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420250386432","-656408576","False",,,,"20594688","20594688",,"System.Diagnostics.ProcessModule (BiomeAgent)","0","","True","BiomeAgent","00:00:00.1825568","00:00:00.4476992","00:00:00.2651423",,
"biomesyncd","1","0","420256956416","14385152","0","0","/usr/libexec/biomesyncd","",,,"0.0717437",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4828","0",,"False","5/16/2024 10:24:42 AM",,"91000",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420256956416","-649838592","False",,,,"14385152","14385152",,"System.Diagnostics.ProcessModule (biomesyncd)","0","","True","biomesyncd","00:00:00.0236637","00:00:00.0717437","00:00:00.0480800",,
"bird","1","0","420260151296","18628608","0","0","/System/Library/PrivateFrameworks/CloudDocsDaemon.framework/Versions/A/Support/bird","",,,"0.0229007",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4792","0",,"False","5/16/2024 10:12:49 AM",,"90877",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420260151296","-646643712","False",,,,"18628608","18628608",,"System.Diagnostics.ProcessModule (bird)","0","","True","bird","00:00:00.0086058","00:00:00.0229007","00:00:00.0142948",,
"bluetoothuserd","1","0","420249763840","15515648","0","0","/usr/libexec/bluetoothuserd","",,,"0.3022227",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5868","0",,"False","5/11/2024 8:31:10 AM",,"53540",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420249763840","-657031168","False",,,,"15515648","15515648",,"System.Diagnostics.ProcessModule (bluetoothuserd)","0","","True","bluetoothuserd","00:00:00.1259126","00:00:00.3022227","00:00:00.1763100",,
"businessservice","1","0","420184014848","11288576","0","0","/System/Library/PrivateFrameworks/BusinessChatService.framework/businessservicesd","",,,"0.0009589",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5864","0",,"False","5/16/2024 12:07:08 PM",,"95443",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420184014848","-722780160","False",,,,"11288576","11288576",,"System.Diagnostics.ProcessModule (businessservicesd)","0","","True","businessservice","00:00:00.0003355","00:00:00.0009589","00:00:00.0006233",,
"calaccessd","1","0","420270096384","27738112","0","0","/System/Library/PrivateFrameworks/CalendarDaemon.framework/Support/calaccessd","",,,"0.0332568",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5860","0",,"False","5/16/2024 10:49:01 AM",,"91370",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420270096384","-636698624","False",,,,"27738112","27738112",,"System.Diagnostics.ProcessModule (calaccessd)","0","","True","calaccessd","00:00:00.0093053","00:00:00.0332568","00:00:00.0239515",,
"callservicesd","1","0","420267048960","28114944","0","0","/System/Library/PrivateFrameworks/TelephonyUtilities.framework/callservicesd","",,,"0.0256827",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5856","0",,"False","5/16/2024 10:42:22 AM",,"91303",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420267048960","-639746048","False",,,,"28114944","28114944",,"System.Diagnostics.ProcessModule (callservicesd)","0","","True","callservicesd","00:00:00.0069912","00:00:00.0256827","00:00:00.0186914",,
"caphost","1","0","420692705280","14778368","0","0","/Applications/zoom.us.app/Contents/Frameworks/caphost.app/Contents/MacOS/caphost","","System.Diagnostics.Process (zoom.us)",,"0.6409713",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5852","0",,"False","5/14/2024 2:59:32 PM",,"71455",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420692705280","-214089728","False",,,,"14778368","14778368",,"System.Diagnostics.ProcessModule (caphost)","0","","True","caphost","00:00:00.4363317","00:00:00.6409713","00:00:00.2046396",,
"CategoriesServi","95572","0","420181721088","6979584","0","0","/System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService","",,,"0.0010348",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6172","0",,"False","5/16/2024 12:25:01 PM",,"95572",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"95572",,"System.Diagnostics.ProcessThreadCollection","0","420181721088","-725073920","False",,,,"6979584","6979584",,"System.Diagnostics.ProcessModule (CategoriesService)","0","","True","CategoriesServi","00:00:00.0006061","00:00:00.0010348","00:00:00.0004287",,
"cdpd","1","0","420247060480","10551296","0","0","/System/Library/PrivateFrameworks/CoreCDP.framework/Versions/A/Resources/cdpd","",,,"0.0028651",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4552","0",,"False","5/16/2024 10:41:35 AM",,"91288",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420247060480","-659734528","False",,,,"10551296","10551296",,"System.Diagnostics.ProcessModule (cdpd)","0","","True","cdpd","00:00:00.0011106","00:00:00.0028651","00:00:00.0017545",,
"cfprefsd","1","0","420216815616","5406720","0","0","/usr/sbin/cfprefsd","",,,"22.3128405",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4524","0",,"False","4/10/2024 10:15:22 AM",,"952",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420216815616","-689979392","False",,,,"5406720","5406720",,"System.Diagnostics.ProcessModule (cfprefsd)","0","","True","cfprefsd","00:00:09.4753898","00:00:22.3128405","00:00:12.8374506",,
"chrome_crashpad","3240","0","454367035392","1736704","0","0","/Applications/Discord.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Helpers/chrome_crashpad_handler","",,,"0.0817138",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4496","0",,"False","4/10/2024 10:20:31 AM",,"3241",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"3240",,"System.Diagnostics.ProcessThreadCollection","0","454367035392","-899497984","False",,,,"1736704","1736704",,"System.Diagnostics.ProcessModule (chrome_crashpad_handler)","0","","True","chrome_crashpad","00:00:00.0694601","00:00:00.0817138","00:00:00.0122536",,
"chrome_crashpad","56082","0","454368034816","5308416","0","0","/Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/124.0.6367.158/Helpers/chrome_crashpad_handler","",,,"0.0090668",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4460","0",,"False","5/12/2024 9:11:17 PM",,"56083",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"56082",,"System.Diagnostics.ProcessThreadCollection","0","454368034816","-898498560","False",,,,"5308416","5308416",,"System.Diagnostics.ProcessModule (chrome_crashpad_handler)","0","","True","chrome_crashpad","00:00:00.0073570","00:00:00.0090668","00:00:00.0017097",,
"chrome_crashpad","81441","0","454358712320","5275648","0","0","/Applications/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Helpers/chrome_crashpad_handler","",,,"0.0031654",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4420","0",,"False","5/15/2024 4:07:36 PM",,"81442",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"81441",,"System.Diagnostics.ProcessThreadCollection","0","454358712320","-907821056","False",,,,"5275648","5275648",,"System.Diagnostics.ProcessModule (chrome_crashpad_handler)","0","","True","chrome_crashpad","00:00:00.0025783","00:00:00.0031654","00:00:00.0005871",,
"chrome_crashpad","91485","0","454358597632","4521984","0","0","/Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/124.0.6367.158/Helpers/chrome_crashpad_handler","",,,"0.0006148",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4396","0",,"False","5/16/2024 10:56:41 AM",,"91486",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"91485",,"System.Diagnostics.ProcessThreadCollection","0","454358597632","-907935744","False",,,,"4521984","4521984",,"System.Diagnostics.ProcessModule (chrome_crashpad_handler)","0","","True","chrome_crashpad","00:00:00.0004922","00:00:00.0006148","00:00:00.0001225",,
"chronod","1","0","422733742080","31571968","0","0","/System/Library/PrivateFrameworks/ChronoCore.framework/Support/chronod","",,,"0.4405187",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4364","0",,"False","5/15/2024 3:45:07 PM",,"79382",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","422733742080","1826947072","False",,,,"31571968","31571968",,"System.Diagnostics.ProcessModule (chronod)","0","","True","chronod","00:00:00.1371627","00:00:00.4405187","00:00:00.3033560",,
"cloudd","1","0","420507729920","36208640","0","0","/System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/cloudd","",,,"28.0179695",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5796","0",,"False","4/13/2024 9:04:23 PM",,"18294",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420507729920","-399065088","False",,,,"36208640","36208640",,"System.Diagnostics.ProcessModule (cloudd)","0","","True","cloudd","00:00:07.8132327","00:00:28.0179695","00:00:20.2047368",,
"CMFSyncAgent","1","0","420247355392","14139392","0","0","/System/Library/PrivateFrameworks/CommunicationsFilter.framework/CMFSyncAgent","",,,"0.013336",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4296","0",,"False","5/16/2024 10:56:17 AM",,"91480",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420247355392","-659439616","False",,,,"14139392","14139392",,"System.Diagnostics.ProcessModule (CMFSyncAgent)","0","","True","CMFSyncAgent","00:00:00.0011650","00:00:00.0133360","00:00:00.0121709",,
"Code Helper","1","0","454685704192","27557888","0","0","/Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper","","System.Diagnostics.Process (Electron)",,"0.6027604",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4268","0",,"False","5/15/2024 4:07:36 PM",,"81444",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","454685704192","-580829184","False",,,,"27557888","27557888",,"System.Diagnostics.ProcessModule (Code Helper)","0","","True","Code Helper","00:00:00.1296362","00:00:00.6027604","00:00:00.4731242",,
"Code Helper","1","0","1625685524480","49168384","0","0","/Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper","","System.Diagnostics.Process (Electron)",,"7.4907197",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4244","0",,"False","5/15/2024 4:07:37 PM",,"81466",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","1625685524480","-2107080704","False",,,,"49168384","49168384",,"System.Diagnostics.ProcessModule (Code Helper)","0","","True","Code Helper","00:00:04.6148235","00:00:07.4907197","00:00:02.8758961",,
"Code Helper","1","0","1625711230976","58245120","0","0","/Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper","","System.Diagnostics.Process (Electron)",,"1.9765479",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5760","0",,"False","5/15/2024 4:07:37 PM",,"81467",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","1625711230976","-2081374208","False",,,,"58245120","58245120",,"System.Diagnostics.ProcessModule (Code Helper)","0","","True","Code Helper","00:00:00.4236759","00:00:01.9765479","00:00:01.5528720",,
"Code Helper","1","0","1625694863360","34275328","0","0","/Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper","","System.Diagnostics.Process (Electron)",,"0.3604953",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5752","0",,"False","5/15/2024 4:07:37 PM",,"81468",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","1625694863360","-2097741824","False",,,,"34275328","34275328",,"System.Diagnostics.ProcessModule (Code Helper)","0","","True","Code Helper","00:00:00.0997190","00:00:00.3604953","00:00:00.2607762",,
"Code Helper (GP","1","0","455017234432","53903360","0","0","/Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (GPU).app/Contents/MacOS/Code Helper (GPU)","","System.Diagnostics.Process (Electron)",,"1.6757314",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4148","0",,"False","5/15/2024 4:07:36 PM",,"81443",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","455017234432","-249298944","False",,,,"53903360","53903360",,"System.Diagnostics.ProcessModule (Code Helper (GPU))","0","","True","Code Helper (GP","00:00:00.3573773","00:00:01.6757314","00:00:01.3183540",,
"Code Helper (Pl","1","0","1625695109120","66781184","0","0","/Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin)","","System.Diagnostics.Process (Electron)",,"0.8485359",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4120","0",,"False","5/15/2024 4:07:38 PM",,"81469",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","1625695109120","-2097496064","False",,,,"66781184","66781184",,"System.Diagnostics.ProcessModule (Code Helper (Plugin))","0","","True","Code Helper (Pl","00:00:00.2589105","00:00:00.8485359","00:00:00.5896253",,
"Code Helper (Pl","1","0","1625637076992","34291712","0","0","/Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin)","","System.Diagnostics.Process (Code Helper (Pl)",,"0.3237902",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4076","0",,"False","5/15/2024 4:07:39 PM",,"81515",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","1625637076992","2139439104","False",,,,"34291712","34291712",,"System.Diagnostics.ProcessModule (Code Helper (Plugin))","0","","True","Code Helper (Pl","00:00:00.0838745","00:00:00.3237902","00:00:00.2399156",,
"Code Helper (Re","1","0","1639119339520","239190016","0","0","/Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (Renderer).app/Contents/MacOS/Code Helper (Renderer)","","System.Diagnostics.Process (Electron)",,"4.489765",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2840","0",,"False","5/15/2024 4:07:36 PM",,"81445",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","1639119339520","-1558167552","False",,,,"239190016","239190016",,"System.Diagnostics.ProcessModule (Code Helper (Renderer))","0","","True","Code Helper (Re","00:00:00.5171063","00:00:04.4897659","00:00:03.9726595",,
"com.apple.acces","1","0","420198023168","2703360","0","0","/System/Library/Frameworks/MediaAccessibility.framework/Versions/A/XPCServices/com.apple.accessibility.mediaaccessibilityd.xpc/Contents/MacOS/com.apple.accessibility.mediaaccessibilityd","",,,"0.0005946",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1904","0",,"False","5/16/2024 11:28:42 AM",,"94983",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420198023168","-708771840","False",,,,"2703360","2703360",,"System.Diagnostics.ProcessModule (com.apple.accessibility.mediaaccessibilityd)","0","","True","com.apple.acces","00:00:00.0002221","00:00:00.0005946","00:00:00.0003724",,
